location_id,name,description,adress_string,price_level,rating,num_reviews,review_rating_count,cuisine
15758468,Coeur de Baker,,"60 rue Gay Lussac, 75005 Paris France",€,4.5,10,"{'1': '0', '2': '1', '3': '1', '4': '1', '5': '7'}","Française, Café, Restauration rapide"
1222672,Le piquet,,"48 avenue de la Motte Picquet, 75015 Paris France",€€ - €€€,4.0,360,"{'1': '43', '2': '15', '3': '26', '4': '160', '5': '116'}","Française, Bar, Européenne"
2214721,Pasta et Basta,"Nous sommes un restaurant Italien situé en plein coeur du quartier chinois du 13ème arrondissement de Paris. Cuisine familiale qui ravira les amateurs de plats italiens traditionnels et de bons vins de toute la péninsule (quelques 250 références à la carte...). Déjeuner le midi du lundi au vendredi, dîner les jeudi et vendredi soir, venez nous rendre visite, seul ou accompagné, entre collègues pour un déjeuner de travail, un dîner en couple ou entre amis ! Nous sommes animaux friendly !","103 Rue de Tolbiac Accès depuis la rue de Tolbiac via escaliers/escalators, 75013 Paris France",€€ - €€€,4.5,110,"{'1': '1', '2': '2', '3': '4', '4': '18', '5': '85'}","Italienne, Méditerranéenne"
32731952,Fusion Latina,,"234 Rue Championnet, 75018 Paris France",,,0,,
21021927,Restaurant,,"58 rue de Torcy, 75018 Paris France",,,0,,Asiatique
13810017,Le P’Tit Carlat,,"83 Rue de la Victoire, 75009 Paris France",€€ - €€€,4.5,46,"{'1': '2', '2': '1', '3': '0', '4': '2', '5': '41'}","Française, Américaine, Asiatique"
27328088,Ornano Pizza & Burger,,"41 Boulevard Ornano, 75018 Paris France",,,0,,Pizza
27903600,O'royal,,"7bis Rue Riquet, 75019 Paris France",,,0,,Américaine
8644032,Coffee Club,,"87 rue d Assas, 75006 Paris France",€€ - €€€,4.0,210,"{'1': '22', '2': '16', '3': '29', '4': '45', '5': '98'}",Américaine
27273671,Naturalia,,"9 Rue Dupleix, 75015 Paris France",,,0,,
2718440,La Chope,,"73 Rue Guy Môquet, 75017 Paris France",€€ - €€€,3.5,111,"{'1': '16', '2': '17', '3': '17', '4': '40', '5': '21'}",Française
27215343,Almaz Chicha,,"30 Rue De Lagny, 75020 Paris France",,,0,,
5928142,DS Café,"Restaurant/Salon de thé contemporain ou l'on peux déjeuner à toute heure de la journée 7/7 jours une cuisine à la fois Healthy et gourmande,Salades, bagels, tartines, et nos pâtisseries maisons sans oublier nos cocktails de fruits ou légumes pressés. Brunch le dimanche de 12 h à 18 h","25 Avenue Niel, 75017 Paris France",€€ - €€€,3.5,104,"{'1': '11', '2': '11', '3': '12', '4': '37', '5': '33'}","Française, Américaine"
32843057,Bistrot Minim's,,"7 Rue Royale, 75008 Paris France",,,0,,Française
1324538,Toda l'Akel,,"169 rue de Crimee, 75019 Paris France",€,3.0,8,"{'1': '2', '2': '0', '3': '2', '4': '4', '5': '0'}","Italienne, Pizza"
25193093,Nobless Lunch,,"105 Rue Des Poissonniers, 75018 Paris France",,,0,,Africaine
2332954,Laouz Saint Honore,"ORIENTAL CHIC - La pâtisserie, salon de thé et restaurant oriental Laouz, situé dans le 1er arrondissement de Paris, vous ouvre ses portes pour vous accueillir dans un cadre charmant et dans une ambiance intimiste en plein cœur d’un immeuble parisien. Vous apprécierez la décoration chic et orientale de la salle.

PARFUM D´ORIENT - Vous dégusterez une cuisine orientale aux mille saveurs qui saura ravir vos papilles délicates ! Le Chef vous régalera avec ses tajines, ses pastillas et son couscous d’exception. Et, cerise sur la gâteau pour les gourmands, plus de 200 desserts (vous avez bien lu !) s’offrent à vous !

MILLE ET UNE NUIT - Une adresse au charme indéniable qui réunit tous les ingrédients pour un repas réussi !","136 rue Saint Honore 136, rue Saint Honore, 75001 Paris France",€€ - €€€,3.5,134,"{'1': '26', '2': '11', '3': '16', '4': '32', '5': '49'}","Méditerranéenne, Moyen-Orient, Algérien"
7295005,Café Gaité,,"10 rue de la gaité, 75014 Paris France",€€ - €€€,3.0,372,"{'1': '85', '2': '28', '3': '62', '4': '107', '5': '90'}","Française, Bar, Café, Européenne"
4409941,L'Ecir,"L'Ecir, la nouvelle brasserie du 14 eme, vous accueille dans un nouveau cadre, tous les jours de 06:45 a 00:00!","59 boulevard Saint Jacques, 75014 Paris France",€€ - €€€,4.0,249,"{'1': '22', '2': '14', '3': '18', '4': '108', '5': '87'}","Française, Bar, Européenne"
27353780,Chicken Street Paris 18,,"52 rue de la Chapelle, 75018 Paris France",,,0,,
10298711,La Cevicheria,,"16 Avenue Niel, 75017 Paris France",€€ - €€€,3.5,156,"{'1': '21', '2': '15', '3': '39', '4': '44', '5': '37'}","Péruvienne, Latino, Fruits de mer et poisson"
12682862,Lenouvô Cosmos,,"101-103, Rue de Tolbiac Dalle des Olympiades, 75013 Paris France",,4.0,7,"{'1': '1', '2': '0', '3': '0', '4': '4', '5': '2'}","Bar, Pub"
15673870,Comme La Coree,,"114 Rue de Sèvres, 75015 Paris France",€€ - €€€,5.0,26,"{'1': '0', '2': '0', '3': '0', '4': '3', '5': '23'}","Asiatique, Coréenne"
27865372,Fromagerie Chambi,,"81 Avenue De Saint-ouen, 75017 Paris France",,,0,,
29185369,Burger King,"Fondée en 1954 à Miami, BURGER KING® est aujourd'hui la 2e chaîne de burger au monde. Son succès repose sur un concept unique et un produit mythique, le WHOPPER®.","286 Rue De Vaugirard, 75015 Paris France",,,0,,
23041845,Ilios,,"4bis Rue De Chateaudun, 75009 Paris France",,5.0,2,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '2'}",Grecque
26232909,Café Vert - Printemps Nation,,"21-25 Cours De Vincennes, 75020 Paris France",,,0,,
23985251,Banh Mi 88,,"88 Avenue d Ivry, 75013 Paris France",,3.5,4,"{'1': '0', '2': '1', '3': '2', '4': '0', '5': '1'}",Vietnamienne
719791,Nouveau Village Tao-Tao,,"159 boulevard Vincent Auriol, 75013 Paris France",€€ - €€€,3.5,319,"{'1': '32', '2': '46', '3': '51', '4': '116', '5': '74'}","Chinoise, Asiatique, Vietnamienne, Thaï"
13094092,Le Danube Bleu,,"47 rue de Trevise, 75009 Paris France",€€ - €€€,4.0,29,"{'1': '2', '2': '0', '3': '5', '4': '5', '5': '17'}","Française, Méditerranéenne"
7304454,La Tour de Flandre,,"84 avenue de Flandre, 75019 Paris France",€,4.0,66,"{'1': '6', '2': '1', '3': '3', '4': '18', '5': '38'}","Italienne, Pizza, Européenne"
4436496,Té Créateur d'Instant,"Créé pour l’Exposition Universelle 1900, le Pavillon Élysée jouit d’une situation exceptionnelle : en bas des Champs-Élysées, face au Grand Palais. Ce lieu prestigieux allie le cachet historique d’une élégante architecture fin XIXème à une décoration contemporaine. Écrin végétal au cœur de la capitale, le Pavillon Élysée dispose de salons modulables baignés de lumière naturelle permettant d’accueillir événements professionnels et réceptions privées. Le Pavillon Élysée propose une vision moderne du luxe : une ambiance singulière, empreinte d’élégance et de convivialité. Ce site d’exception a rouvert ses portes en septembre 2018 pour écrire une nouvelle page de son histoire, résolument tournée vers l’excellence, le goût de l’éthique et l’économie positive.","10 avenue des Champs Elysees, 75008 Paris France",€€€€,4.0,86,"{'1': '4', '2': '3', '3': '17', '4': '31', '5': '31'}","Française, Européenne"
11847106,Abri Soba,,"10 Rue Saulnier, 75009 Paris France",€€ - €€€,4.5,158,"{'1': '3', '2': '4', '3': '16', '4': '49', '5': '86'}","Japonaise, Asiatique"
12607694,Jardin d'Hiver,,"10 Place de la Concorde Hotel de Crillon, A Rosewood Hotel, 75008 Paris France",€€€€,4.5,91,"{'1': '1', '2': '8', '3': '10', '4': '15', '5': '57'}","Française, Européenne"
27251880,Joli Rose,,"26 Rue Cadet, 75009 Paris France",,,0,,
12185464,Etsi,,"23-25 rue Eugene Carriere, 75018 Paris France",€€ - €€€,4.5,195,"{'1': '6', '2': '5', '3': '14', '4': '54', '5': '116'}","Méditerranéenne, Grecque"
27865376,Billot Club,,"105 Avenue De Saint-ouen, 75017 Paris France",,,0,,
3385464,Le Terminus Nation,,"1 cours de Vincennes, 75020 Paris France",€€ - €€€,3.5,106,"{'1': '11', '2': '6', '3': '12', '4': '51', '5': '26'}","Française, Bar, Européenne"
18904564,Le Bistrot 7,,"7 Rue Clisson, 75013 Paris France",,,0,,
4098043,Saitama,,"6 rue la Boetie, 75008 Paris France",€€ - €€€,4.0,39,"{'1': '1', '2': '3', '3': '8', '4': '14', '5': '13'}","Japonaise, Sushi, Asiatique"
13168123,Espace Cyrnea,,"38 Allée Vivaldi, 75012 Paris France",,4.5,6,"{'1': '0', '2': '0', '3': '0', '4': '2', '5': '4'}",
23967544,Pâtisserie Ginko,"Ginko : Tradition et Modernité au cœur de Paris 19 Située près des Buttes-Chaumont, la Pâtisserie Ginko réinvente la pâtisserie française depuis 2022. Fondée par Sayo Yamagata et Othman El Ouraoui, elle mêle savoir-faire artisanal et influences multiculturelles. Leur atelier propose des créations uniques comme le ""Saveur d'Orient"" et l'""Amande Sésame Noir"", alliant élégance et gourmandise. Ginko s'engage dans une démarche écoresponsable, privilégiant des ingrédients locaux et des recettes inspirées par la saisonnalité.","33 rue des Alouettes, 75019 Paris France",,5.0,7,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '7'}","Française, Japonaise, Américaine, Marocaine, Méditerranéenne"
2338083,Café des Arts,,"2 rue de l Amiral Coligny, 75001 Paris France",€€ - €€€,2.0,555,"{'1': '312', '2': '60', '3': '76', '4': '69', '5': '38'}","Française, Café"
27221057,Street Bangkok,,"76 Avenue Du Général Leclerc, 75014 Paris France",,,0,,Thaï
3653471,Thai Yim 2,,"70,rue Château des Rentiers, 75013 Paris France",€,4.0,107,"{'1': '6', '2': '4', '3': '5', '4': '37', '5': '55'}","Asiatique, Thaï"
21399749,Domino's Pizza,,"204 rue de Charenton, 75012 Paris France",,,0,,
4567633,le regent,,"68 Rue La Fayette, 75009 Paris France",€€ - €€€,3.5,229,"{'1': '40', '2': '22', '3': '43', '4': '53', '5': '71'}","Italienne, Française, Méditerranéenne, Européenne"
5808724,Pizzeria del Gladiatore Subito,,"37 rue Dunois, 75013 Paris France",€,4.0,60,"{'1': '8', '2': '3', '3': '8', '4': '10', '5': '31'}","Italienne, Pizza"
27697274,Asian Panier,,"51 Rue De Paradis, 75010 Paris France",,,0,,"Japonaise, Asiatique, Coréenne"
27860719,Sap'heure,,"1 Place Jacques Froment, 75018 Paris France",,,0,,
17605411,Monoprix,,"19 rue Linois, 75015 Paris France",€€ - €€€,4.0,15,"{'1': '1', '2': '2', '3': '2', '4': '4', '5': '6'}","Café, Espagnole, Traiteur, Diner, Bar à vins"
23838505,Il Monello Caffè,,"3 avenue Theophile Gautier, 75016 Paris France",,4.0,1,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '0'}","Italienne, Pizza"
19383782,La Frontera - Créteil,,"7 Rue Du Général De Larminat, 94000 Paris France",,4.5,3,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '2'}",
4428519,Delitaly,,"13 rue Rambuteau, 75004 Paris France",€€ - €€€,3.5,76,"{'1': '7', '2': '6', '3': '14', '4': '25', '5': '24'}","Italienne, Méditerranéenne, Européenne"
10096477,Starbucks,,"108 boulevard Haussmann, 75008 Paris France",€,3.0,15,"{'1': '4', '2': '2', '3': '2', '4': '4', '5': '3'}",
27252110,Momen'tea Mogador,,"29 Rue De Mogador, 75009 Paris France",,3.5,2,"{'1': '0', '2': '1', '3': '0', '4': '0', '5': '1'}",
13125665,Api,"DES POKES BOWLS ULTRA FRAIS, DES PLATS CUISINEES FAIT MAISON, UN SALAD'BAR UNIQUE, DES JUS DE FRUITS ET DE LEGUMES PRESSES A LA MINUTE","21 Boulevard du Montparnasse, 75006 Paris France",€€ - €€€,5.0,17,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '17'}","Française, Saine, Soupes, Hawaïenne"
695078,Angelina Paris,"C'est en 1903 que le confiseur autrichien Antoine Rumpelmayer fonde Angelina, baptisé ainsi en l'honneur de sa belle-fille. Depuis plus d'un siècle, le salon de thé s'est imposé comme un lieu gourmand et raffiné. Dès son ouverture, Angelina devient l'incontournable rendez-vous de l'aristocratie parisienne. Dans ses salons se sont croisés Proust, Coco Chanel et les plus grands couturiers français…

Le décor, conçu par le célèbre architecte de la Belle Epoque Edouard-Jean Niermans, mêle élégance, charme et raffinement. Angelina, c'est une véritable poésie romantique, un espace de calme et de volupté, entre sérénité et gourmandise.","226 Rue De Rivoli, 75001 Paris France",€€ - €€€,4.0,11593,"{'1': '509', '2': '645', '3': '1566', '4': '3385', '5': '5488'}",Française
4451589,New Jawad Longchamp,"Restaurant de cuisine raffinée traditionnelle Indo-Pakistanaise situé à deux pas du Trocadero. Possibilité de réserver en ligne, de commander en click&Collect ou de se faire livrer directement à la maison ou au bureau.","30 Rue De Longchamp, 75116 Paris France",€€ - €€€,5.0,3854,"{'1': '51', '2': '47', '3': '95', '4': '221', '5': '3440'}","Indienne, Pakistanaise"
742400,La Jacobine,Nous serons fermés du 24 décembre 2019 u 2 janvier 2020 à 19h00. Merci et joyeux Noël,"59-61 Rue Saint-André des Arts, 75006 Paris France",€€ - €€€,4.5,2826,"{'1': '38', '2': '43', '3': '150', '4': '770', '5': '1825'}","Française, Européenne"
10305561,Paris Follie's,,"74 avenue Kleber, 75116 Paris France",€,4.5,477,"{'1': '19', '2': '10', '3': '26', '4': '120', '5': '302'}","Française, Bar, Européenne, Brasserie gastronomique"
13189828,Bus Toqué,"Bus toque est un restaurant mobile où vous pourrez profiter d'une balade gourmande et culturelle à travers les plus beaux quartiers de la ville lumière. une expérience inédite assis à la table la mieux située de paris ! bus toqué propose une carte parisienne avec des plats français créatifs et accessibles élaborés avec des produits de saison par notre chef. Pour les desserts, nous mettons en avant le savoir-faire de la pâtisserie française avec une sélection de pâtisseries fines.","107 Av. Des Champs Élysées, 75008 Paris France",€€€€,5.0,1265,"{'1': '9', '2': '8', '3': '32', '4': '114', '5': '1106'}","Française, Européenne, Saine, Moderne"
23595203,Le Tout-paris,"Brasserie parisienne contemporaine, où les parisiens se retrouvent de midi à minuit","8 Quai Du Louvre, 75001 Paris France",€€€€,4.0,158,"{'1': '11', '2': '11', '3': '18', '4': '25', '5': '93'}","Française, Brasserie gastronomique, Moderne"
6575305,Il Etait Un Square,Notre restaurant est spécialisé en burgers et tartares. La particularité de nos burgers : la crème de fromage. Nos burgers et tartares sont réalisés avec une viande bovine issue d'élevages traditionnels français. Nos buns boulangers sont bio. 21h30 (derniere reservation),"54 Rue Corvisart, 75013 Paris France",€€ - €€€,5.0,4412,"{'1': '17', '2': '24', '3': '83', '4': '453', '5': '3835'}","Française, Américaine, Steakhouse, Européenne"
1035619,Carette Trocadero,,"4 Place Trocadero et du 11 Novembre, 75016 Paris France",€€ - €€€,4.0,1545,"{'1': '132', '2': '89', '3': '188', '4': '498', '5': '638'}","Française, Café, Européenne"
19488076,Cédric Grolet Opéra,,"35 Avenue de l’Opera Hotel Edouard VII, 75002 Paris France",€€€€,2.5,606,"{'1': '214', '2': '143', '3': '58', '4': '67', '5': '125'}",Française
1390891,Au Vieux Paris,"Odette et Georges vous reçoivent dans leur restaurant aveyronnais sur l’Ile de la Cité. Odette, attachée aux vraies valeurs de l'Aveyron et de son terroir, vous fera découvrir les saveurs uniques d'un Coufidou d'Aubrac au vin de Marcillac, d'un foie gras poêlé aux griottes, ou d'une simple pièce de bœuf d'Aubrac avec son aligot.","24 Rue Chanoinesse, 75004 Paris France",€€ - €€€,4.0,898,"{'1': '136', '2': '67', '3': '83', '4': '196', '5': '416'}","Française, Européenne"
